vendor_id,shipto_id,charge_account_id
44202,3,10196.6110.99999.432000.99999.999999
17658,3,10001.6230.P9200.436400.99999.999999
5244,3,10232.9999.99999.331001.99999.999999
426633,514,30031.9999.99999.211112.99999.999999
29018,526,30031.9999.99999.211112.99999.999999
9486,4,10186.9999.99999.141000.99999.999999
5626,2,10005.9999.99999.143002.99999.999999
5691,3,10188.6110.99999.451100.99999.999999
5891,1,10015.4570.99999.432120.99999.999999
10139,3,10151.9999.99999.331261.99999.999999
28463,514,30490.4570.99999.432120.99999.999999
474590,508,30432.9999.99999.210006.99999.999999
29018,514,30492.4470.99999.451200.99999.999999
3686,3,10178.9999.99999.141000.99999.999999
106578,516,30031.9999.99999.211122.99999.999999
3357,1,10193.6120.45400.483900.99999.999999
27930,517,30031.9999.99999.211112.99999.999999
32733,514,30492.9999.99999.331250.99999.999999
32491,3,10134.6110.99999.451210.99999.999999
474590,511,30438.9999.99999.210006.99999.999999
4223,4,10181.9999.99999.141000.99999.999999
30869,516,30441.6110.99999.432400.99999.999999
20417,514,30031.9999.99999.211112.99999.999999
9950,3,10406.9999.99999.141000.99999.999999
64099,509,30031.9999.99999.211112.99999.999999
10139,4,10151.9999.99999.141000.99999.999999
3543,5,10242.6120.16300.483900.99999.999999
5627,3,10174.9999.99999.141000.99999.999999
4297,3,10166.9999.99999.331261.99999.999999
37185,3,10003.4610.99999.432305.99999.999999
29844,514,30031.9999.99999.211112.99999.999999
55730,3,10013.9999.99999.331250.99999.999999
1411,4,10008.5030.99999.491648.99999.999999
3686,4,10259.9999.99999.141000.99999.999999
61310,516,30490.9999.99999.143000.99999.999999
807581,514,30031.9999.99999.211112.99999.999999
807581,514,30031.9999.99999.211122.99999.999999
10139,4,10162.9999.99999.141000.99999.999999
29843,508,30031.9999.99999.211112.99999.999999
29270,517,30455.6110.99999.484200.99999.999999
359587,506,30447.9999.99999.331261.99999.999999
49415,3,10001.6230.P9100.435200.99999.999999
1411,4,10020.9999.99999.228150.99999.999999
36659,526,30031.9999.99999.211113.99999.999999
63528,514,30432.9999.99999.210006.99999.999999
47112,3,10242.9999.99999.141000.99999.999999
3306,507,30436.9999.99999.331261.99999.999999
41593,3,10013.4570.99999.432700.99999.999999
27353,3,10189.9999.99999.331261.99999.999999
4262,3,10262.9999.99999.141000.99999.999999
359586,514,30031.9999.99999.211112.99999.999999
53371,3,10005.9999.99999.331250.99999.999999
285582,3,10008.9999.99999.143000.99999.999999
35138,526,30031.9999.99999.211124.99999.999999
27353,3,10255.9999.99999.331261.99999.999999
32846,526,30448.9999.99999.210006.99999.999999
14611,3,10236.9999.99999.141000.99999.999999
27894,516,30031.9999.99999.211122.99999.999999
29088,514,30031.9999.99999.211112.99999.999999
30274,509,30490.4520.99999.451100.99999.999999
44329,514,30492.4570.99999.451200.99999.999999
6371,3,10157.6110.99999.432000.99999.999999
29570,514,30031.9999.99999.211112.99999.999999
19501,3,10101.9999.99999.214120.99999.999999
5244,516,30441.9999.99999.331261.99999.999999
88579,3,10003.4610.99999.410300.99999.999999
29408,516,30441.9999.99999.210006.99999.999999
29204,517,30031.9999.99999.211122.99999.999999
5613,509,30440.9999.99999.331261.99999.999999
15125,507,30031.9999.99999.211112.99999.999999
28883,514,30432.9999.99999.210006.99999.999999
28058,515,30438.9999.99999.210006.99999.999999
4727,2,10012.9999.99999.331250.99999.999999
31446,514,30436.9999.99999.331261.99999.999999
30366,514,30031.9999.99999.211112.99999.999999
5143,3,10173.9999.99999.331261.99999.999999
30117,517,30031.9999.99999.211112.99999.999999
9624,515,30031.9999.99999.211112.99999.999999
28323,514,30031.9999.99999.211112.99999.999999
45509,526,30031.9999.99999.211112.99999.999999
15410,514,30031.9999.99999.211112.99999.999999
5244,514,30440.9999.99999.210006.99999.999999
28198,514,30436.9999.99999.210006.99999.999999
47906,517,30031.9999.99999.211112.99999.999999
31212,514,30431.9999.99999.210006.99999.999999
31212,514,30434.9999.99999.210006.99999.999999
30437,3,10262.9999.99999.141000.99999.999999
1949,2,10013.4570.99999.432100.99999.999999
30661,514,30031.9999.99999.211112.99999.999999
44848,514,30492.9999.99999.331250.99999.999999
30390,514,30492.4570.99999.451100.99999.999999
28258,512,30031.9999.99999.211112.99999.999999
30805,507,30031.9999.99999.211112.99999.999999
847583,508,30031.9999.99999.211112.99999.999999
44329,516,30031.9999.99999.211122.99999.999999
29393,512,30031.9999.99999.211112.99999.999999
1044585,514,30031.9999.99999.211112.99999.999999
68937,2,10014.4750.99999.491200.99999.999999
4461,2,10014.4570.99999.433200.99999.999999
5613,3,10410.9999.99999.141000.99999.999999
29630,514,30031.9999.99999.211122.99999.999999
28726,514,30492.4450.99999.451200.99999.999999
30082,516,30031.9999.99999.211112.99999.999999
4297,514,30490.9999.99999.331001.99999.999999
31256,514,30455.9999.99999.210006.99999.999999
3440,515,30490.4520.99999.451200.99999.999999
30096,514,30441.6110.99999.432400.99999.999999
19657,3,10015.9999.99999.331250.99999.999999
8608,3,10050.5030.99999.491648.99999.999999
5891,3,10223.6110.99999.451000.99999.999999
424590,514,30031.9999.99999.211112.99999.999999
462593,514,30431.6110.99999.490800.99999.999999
29090,514,30031.9999.99999.211112.99999.999999
39831,514,30492.4340.99999.451200.99999.999999
304583,514,30031.6210.99999.435100.99999.999999
28083,514,30031.9999.99999.211112.99999.999999
27929,514,30031.9999.99999.211112.99999.999999
38461,514,30453.6110.99999.432400.99999.999999
29998,514,30492.5030.99999.491620.99999.999999
68604,514,30492.9999.99999.143039.99999.999999
5626,514,10005.9999.99999.331000.99999.999999
1003,3,10001.7030.99999.451700.99999.999999
30939,514,30431.9999.99999.210006.99999.999999
1492,514,30441.6110.99999.484200.99999.999999
30536,514,30031.9999.99999.211112.99999.999999
41593,3,10005.4570.99999.493600.99999.999999
27985,514,30492.4600.99999.432100.99999.999999
29392,514,30492.4570.99999.451200.99999.999999
17774,514,30031.6210.99999.435100.99999.999999
11594,514,30491.9999.99999.143011.99999.999999
2217,514,30431.9999.99999.210006.99999.999999
28883,514,30432.9999.99999.331261.99999.999999
30501,514,30452.9999.99999.210006.99999.999999
3533,514,30446.9999.99999.331001.99999.999999
30903,514,30031.9999.99999.211112.99999.999999
771,516,10146.9999.99999.141000.99999.999999
20688,515,10198.9999.99999.141000.99999.999999
5250,510,10151.9999.99999.141000.99999.999999
3139,526,10186.9999.99999.141000.99999.999999
5499,514,10015.9999.99999.143008.99999.999999
391,515,10142.6110.99999.430500.99999.999999
771,507,10144.9999.99999.141000.99999.999999
28225,514,30490.4520.99999.451214.99999.999999
29817,508,10404.9999.99999.141000.99999.999999
15872,526,10005.9999.99999.143039.99999.999999
627,507,10188.9999.99999.141000.99999.999999
28029,514,30491.4570.99999.451200.99999.999999
28384,507,30436.9999.99999.336104.99999.999999
34984,526,10001.7210.99999.432000.99999.999999
42824,515,20495.4340.99999.451200.99999.999999
23081,508,10158.6110.99999.440200.99999.999999
147,526,10177.9999.99999.141000.99999.999999
23624,526,10224.9999.99999.331261.99999.999999
9867,510,10011.9999.99999.331250.99999.999999
9758,526,10005.9999.99999.141025.99999.999999
2003,526,10005.9999.99999.331250.99999.999999
21861,509,10251.9999.99999.141000.99999.999999
445590,526,10249.6110.99999.440100.99999.999999
19035,514,10135.9999.99999.141000.99999.999999
5499,514,10014.9999.99999.331000.99999.999999
30939,514,30433.9999.99999.210006.99999.999999
27900,508,30492.5030.99999.491800.99999.999999
5244,526,10250.9999.99999.141000.99999.999999
28022,514,30490.4520.99999.451200.99999.999999
3139,526,10134.9999.99999.141000.99999.999999
30582,506,30434.9999.99999.210006.99999.999999
5627,517,10192.9999.99999.141000.99999.999999
362,514,30490.4490.99999.451235.99999.999999
9943,526,10005.9999.99999.143014.99999.999999
476590,526,10005.9999.99999.143013.99999.999999
476590,526,10005.9999.99999.331250.99999.999999
30015,526,20495.9999.99999.143040.99999.999999
5627,517,10182.9999.99999.141000.99999.999999
43948,526,10406.6120.81700.483900.99999.999999
397,526,10005.9999.99999.143006.99999.999999
1009,516,10154.9999.99999.331261.99999.999999
5931,516,30492.9999.99999.141000.99999.999999
397,526,10012.9999.99999.143006.99999.999999
5764,514,10177.9999.99999.141000.99999.999999
10139,508,10015.9999.99999.141015.99999.999999
5143,515,10164.9999.99999.141000.99999.999999
14641,514,30031.6210.99999.435100.99999.999999
330,514,10169.6110.99999.440100.99999.999999
27353,509,10256.9999.99999.141000.99999.999999
27353,509,10256.9999.99999.331261.99999.999999
27353,526,10235.9999.99999.141000.99999.999999
1904,514,10410.9999.99999.331261.99999.999999
474590,514,30443.9999.99999.210006.99999.999999
23627,509,10251.9999.99999.141000.99999.999999
3533,526,10129.9999.99999.331261.99999.999999
27900,508,30492.5030.99999.491630.99999.999999
147,515,10169.9999.99999.141000.99999.999999
667,517,10186.9999.99999.141000.99999.999999
19657,515,10011.9999.99999.331250.99999.999999
359587,507,30442.9999.99999.210006.99999.999999
147,515,10265.9999.99999.141000.99999.999999
771,508,10404.9999.99999.141000.99999.999999
63528,506,30436.9999.99999.210006.99999.999999
28110,516,30492.4340.99999.451200.99999.999999
29771,506,30445.9999.99999.210006.99999.999999
3997,517,30490.9999.99999.143039.99999.999999
5521,526,10012.9999.99999.143006.99999.999999
29771,514,30443.9999.99999.210006.99999.999999
29552,507,30434.6110.99999.432400.99999.999999
4333,514,10101.9999.99999.210303.99999.999999
68222,514,10011.4570.99999.432000.99999.999999
494,526,10005.9999.99999.143004.99999.999999
60650,526,10014.9999.99999.143005.99999.999999
147,515,10131.9999.99999.141000.99999.999999
2003,517,10014.9999.99999.143016.99999.999999
3940,526,10001.6210.P1700.435300.99999.999999
3533,526,10231.9999.99999.331261.99999.999999
3533,526,10251.9999.99999.331261.99999.999999
3533,526,10170.9999.99999.331261.99999.999999
5632,508,20495.4760.99999.440400.99999.999999
28171,507,30436.9999.99999.331261.99999.999999
3139,526,10138.9999.99999.141000.99999.999999
17360,506,30432.9999.99999.210006.99999.999999
9804,506,10410.9999.99999.141000.99999.999999
29270,514,30031.6210.99999.435300.99999.999999
1190,509,10159.9999.99999.141000.99999.999999
3892,517,10143.9999.99999.331261.99999.999999
1121,526,10005.4570.99999.440300.99999.999999
3470,517,10011.4570.99999.432100.99999.999999
4699,508,20495.4540.99999.430300.99999.999999
29739,514,30031.9999.99999.228000.99999.999999
3533,526,10159.9999.99999.331261.99999.999999
4969,514,10151.9999.99999.331261.99999.999999
18254,516,30441.9999.99999.210006.99999.999999
11491,506,10011.4570.99999.432100.99999.999999
5871,509,10229.9999.99999.141000.99999.999999
33350,509,10252.6110.99999.451211.99999.999999
2584,508,10174.9999.99999.141000.99999.999999
37625,526,10172.9999.99999.141000.99999.999999
28840,514,30440.9999.99999.210006.99999.999999
5143,526,10143.9999.99999.141000.99999.999999
29378,514,30433.9999.99999.210006.99999.999999
3533,526,10180.9999.99999.141000.99999.999999
31446,508,30450.9999.99999.210006.99999.999999
53411,516,10225.6110.99999.440100.99999.999999
1826,3,10154.9999.99999.141000.99999.999999
28840,509,30440.9999.99999.210006.99999.999999
20801,526,10162.9999.99999.141000.99999.999999
38708,516,10015.4760.99999.440400.99999.999999
1149,508,10224.6110.99999.440300.99999.999999
52328,526,10008.9999.99999.331250.99999.999999
30698,514,30031.7030.99999.432000.99999.999999
1920,526,10005.4760.99999.432700.99999.999999
9486,526,10137.9999.99999.141000.99999.999999
330,508,10169.6110.99999.440100.99999.999999
10321,526,10152.9999.99999.141000.99999.999999
19657,515,10011.9999.99999.143004.99999.999999
47111,508,10101.9999.99999.331267.99999.999999
33350,526,10154.6110.99999.451211.99999.999999
29454,506,30436.6110.99999.484200.99999.999999
28036,514,20495.9999.99999.331250.99999.999999
14611,508,10235.9999.99999.141000.99999.999999
35982,508,10176.9999.99999.141000.99999.999999
2082,514,10156.9999.99999.141000.99999.999999
23629,506,10011.9999.99999.143008.99999.999999
37313,526,10260.9999.99999.141000.99999.999999
1826,526,10228.9999.99999.141000.99999.999999
1140,508,10173.6110.99999.440300.99999.999999
3533,506,10235.9999.99999.141000.99999.999999
5759,526,10143.9999.99999.141000.99999.999999
42826,514,30437.6110.99999.432000.99999.999999
5632,526,10178.6110.99999.440100.99999.999999
30437,526,10182.9999.99999.141000.99999.999999
6371,514,10164.6110.99999.432000.99999.999999
627,509,10123.9999.99999.141000.99999.999999
5891,526,10008.4570.99999.432700.99999.999999
3533,510,30447.9999.99999.210006.99999.999999
29958,514,30490.4540.99999.492000.99999.999999
6992,526,10141.6110.99999.440100.99999.999999
33350,518,10174.6110.99999.451211.99999.999999
673,526,10224.9999.99999.141000.99999.999999
5143,526,10404.9999.99999.141000.99999.999999
1003,512,10168.6110.99999.432300.99999.999999
1003,526,10001.7010.99999.432400.99999.999999
27353,507,10129.9999.99999.141000.99999.999999
27353,509,10126.9999.99999.141000.99999.999999
35539,514,30439.6110.99999.451100.99999.999999
17774,514,30031.6540.99999.436500.99999.999999
2003,526,10005.4570.99999.430400.99999.999999
4122,517,10011.9999.99999.143005.99999.999999
3949,516,30490.9999.99999.331250.99999.999999
5143,526,10144.9999.99999.141000.99999.999999
14347,526,10223.9999.99999.141000.99999.999999
17658,526,10001.6540.99999.436500.99999.999999
33350,526,10184.6110.99999.451303.99999.999999
2096,515,10014.5030.99999.491600.99999.999999
5562,514,10014.4520.99999.451200.99999.999999
3543,508,10001.6620.B2300.483900.99999.999999
1003,516,30492.9999.99999.182000.99999.999999
1107,514,10135.6110.99999.440200.99999.999999
15878,514,30490.9999.99999.143000.99999.999999
29771,514,30441.9999.99999.210006.99999.999999
10139,507,10266.9999.99999.141000.99999.999999
3892,518,10143.9999.99999.141000.99999.999999
4890,514,10158.9999.99999.141000.99999.999999
28022,514,30490.4490.99999.451226.99999.999999
30582,506,30442.9999.99999.210006.99999.999999
5871,509,10229.9999.99999.331261.99999.999999
38708,514,10227.6110.99999.440400.99999.999999
28836,514,30433.6110.99999.432000.99999.999999
3357,515,10001.6210.P1000.435900.99999.999999
43948,526,20030.6210.G0600.435900.99999.999999
1904,514,10153.9999.99999.331001.99999.999999
3533,526,10244.9999.99999.141000.99999.999999
3533,514,10251.9999.99999.141000.99999.999999
72,514,10142.9999.99999.141000.99999.999999
1003,508,10050.4760.99999.432300.99999.999999
5632,526,10139.6110.99999.440400.99999.999999
5891,514,10015.4570.99999.451200.99999.999999
30502,514,30491.9999.99999.143008.99999.999999
2003,526,10194.9999.99999.141000.99999.999999
28043,514,30490.4490.99999.451200.99999.999999
56532,507,30436.9999.99999.210006.99999.999999
33350,526,10159.6110.99999.451303.99999.999999
397,526,10005.9999.99999.143002.99999.999999
27922,508,30450.9999.99999.331001.99999.999999
33350,526,10244.6110.99999.451211.99999.999999
3533,526,10171.9999.99999.141000.99999.999999
5891,514,10015.4520.99999.432100.99999.999999
68937,514,10406.6110.99999.491200.99999.999999
27353,512,10250.9999.99999.141000.99999.999999
2082,526,10163.9999.99999.141000.99999.999999
5632,514,20495.4760.99999.440400.99999.999999
11491,514,10014.9999.99999.331250.99999.999999
397,4,10011.9999.99999.143006.99999.999999
5771,515,10140.6110.99999.440300.99999.999999
2724,526,10001.7030.99999.432000.99999.999999
462603,518,10015.4810.99999.432000.99999.999999
479583,506,30455.9999.99999.210006.99999.999999
4262,514,10406.9999.99999.141000.99999.999999
47111,508,10101.9999.99999.210303.99999.999999
38708,514,10011.4760.99999.440400.99999.999999
3306,511,10170.9999.99999.141000.99999.999999
3306,514,10256.9999.99999.331261.99999.999999
3306,514,10131.9999.99999.141000.99999.999999
28036,509,20495.9999.99999.332000.99999.999999
3357,515,10001.6210.P4000.435900.99999.999999
6371,526,10005.4570.99999.432000.99999.999999
32152,514,30439.9999.99999.210006.99999.999999
28071,506,30442.9999.99999.210006.99999.999999
27353,526,10153.9999.99999.141000.99999.999999
2614,526,10170.9999.99999.141000.99999.999999
63528,506,30434.9999.99999.210006.99999.999999
6810,526,10265.9999.99999.336102.99999.999999
31212,514,30454.9999.99999.210006.99999.999999
4269,526,20030.6210.99999.435300.99999.999999
17360,506,30445.9999.99999.210006.99999.999999
4297,526,10101.9999.99999.210303.99999.999999
1826,507,10130.9999.99999.331261.99999.999999
32779,516,10250.6110.99999.440400.99999.999999
2620,515,10176.6110.99999.440100.99999.999999
15410,517,30452.9999.99999.210006.99999.999999
4316,526,10194.6110.99999.440100.99999.999999
5723,508,10190.6110.99999.431800.99999.999999
20417,508,10184.6110.99999.491200.99999.999999
5357,526,10177.6110.99999.440400.99999.999999
771,517,10234.9999.99999.141000.99999.999999
34320,516,10147.6110.99999.491100.99999.999999
29454,509,30440.6110.99999.484200.99999.999999
1190,516,10147.9999.99999.141000.99999.999999
20801,514,10166.9999.99999.141000.99999.999999
29844,514,30491.9999.99999.331250.99999.999999
30437,526,10251.9999.99999.141000.99999.999999
771,526,10158.9999.99999.141000.99999.999999
9486,526,10410.9999.99999.141000.99999.999999
3533,526,10177.9999.99999.331027.99999.999999
3251,526,10142.6110.99999.440100.99999.999999
147,508,10137.9999.99999.331001.99999.999999
